noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,quadratic,baseline,fixed,nan,2,3.0,0.1,5000,1337,9.0,196.70313441012036,158008.79970973526,193241.26637711897,187.70313441012036,208.99999999999997,207199.99999999997,247199.99999999994,199.99999999999997,0.2374092678101579,0.21827966675922728,-3.2968655898796073,158008.79970973526,158160.01261307084,-12.296865589879607,9.0,207199.99999999997,207199.99999999997,0.0,0.2374092678101579,0.23667947580564258,1.0,0.8184587877022835,1.0,0.8381877022653722
laplace,quadratic,baseline,fixed,nan,2,3.0,0.5,5000,1337,9.0,16.52373264900844,538.9525980641454,595.5591510379008,7.523732649008441,17.0,608.0,672.0,8.0,0.11356480581555037,0.11375126333645708,8.523732649008442,538.9525980641454,539.1794286537659,-0.4762673509915576,9.0,608.0,608.0,0.0,0.11356480581555037,0.11319172918788512,1.0,0.9053331272202263,1.0,0.9047619047619048
laplace,quadratic,baseline,fixed,nan,2,3.0,1.0,5000,1337,9.0,10.885810434940746,86.43117173196187,89.98745272849328,1.8858104349407458,11.0,92.0,96.0,2.0,0.06053074204389274,0.06263070074486166,8.885810434940746,86.43117173196187,86.44421098873029,-0.11418956505925415,9.0,92.0,92.0,0.0,0.06053074204389274,0.06038901099206206,1.0,0.9606251579266998,1.0,0.9583333333333334
laplace,quadratic,baseline,fixed,nan,2,3.0,2.0,5000,1337,9.0,9.473891245079503,18.326957234222622,18.551530146385623,0.4738912450795034,9.5,19.25,19.5,0.5,0.04795027354687678,0.04863947967253214,8.973891245079503,18.326957234222622,18.32763890130612,-0.02610875492049658,9.0,19.25,19.25,0.0,0.04795027354687678,0.04791486226981196,1.0,0.9879313866127035,1.0,0.9871794871794872
laplace,quadratic,baseline,fixed,nan,2,3.0,5.0,5000,1337,9.0,9.076993144657992,2.758538800435069,2.764466744759396,0.07699314465799212,9.08,2.912,2.9184,0.08,0.052699587762682305,0.05274577002487804,8.996993144657992,2.758538800435069,2.7585478416141167,-0.0030068553420079525,9.0,2.912,2.912,0.0,0.052699587762682305,0.052696482962185175,1.0,0.9978589349441443,1.0,0.9978070175438596
laplace,cubic,baseline,fixed,nan,3,0.0,0.1,5000,1337,0.0,351.91612840176464,391472450.72446465,391596295.6858939,351.91612840176464,0.0,719999999.9999998,719999999.9999998,0.0,0.4562882628826878,0.4561162559918139,342.16158302449713,240299867.2006381,240416941.7495359,342.16158302449713,0.0,503999999.99999976,503999999.9999998,0.0,0.5232145492050829,0.5229822584334604,0.6138359589696175,0.6139407966779605,0.7,0.7
laplace,cubic,baseline,fixed,nan,3,0.0,0.5,5000,1337,0.0,2.815329027214116,25054.236846365737,25062.162923897205,2.815329027214116,0.0,46080.0,46080.0,0.0,0.456288262882688,0.4561162559918141,2.7372926641959756,15379.191500840836,15386.684271970298,2.7372926641959756,0.0,32256.0,32256.0,0.0,0.5232145492050833,0.5229822584334605,0.6138359589696174,0.6139407966779606,0.7,0.7
laplace,cubic,baseline,fixed,nan,3,0.0,1.0,5000,1337,0.0,0.3519161284017645,391.47245072446464,391.59629568589384,0.3519161284017645,0.0,720.0,720.0,0.0,0.456288262882688,0.4561162559918141,0.34216158302449695,240.29986720063806,240.4169417495359,0.34216158302449695,0.0,504.0,504.0,0.0,0.5232145492050833,0.5229822584334605,0.6138359589696174,0.6139407966779606,0.7,0.7
laplace,cubic,baseline,fixed,nan,3,0.0,2.0,5000,1337,0.0,0.04398951605022056,6.11675704256976,6.118692120092091,0.04398951605022056,0.0,11.25,11.25,0.0,0.456288262882688,0.4561162559918141,0.04277019787806212,3.7546854250099697,3.7565147148364986,0.04277019787806212,0.0,7.875,7.875,0.0,0.5232145492050833,0.5229822584334605,0.6138359589696174,0.6139407966779606,0.7,0.7
laplace,cubic,baseline,fixed,nan,3,0.0,5.0,5000,1337,0.0,0.0028153290272141165,0.025054236846365745,0.025062162923897218,0.0028153290272141165,0.0,0.04608,0.046079999999999996,0.0,0.45628826288268787,0.45611625599181377,0.002737292664195977,0.015379191500840847,0.015386684271970307,0.002737292664195977,0.0,0.032256,0.032256,0.0,0.5232145492050828,0.5229822584334602,0.6138359589696176,0.6139407966779606,0.7,0.7000000000000001
laplace,cubic,baseline,fixed,nan,3,1.0,0.1,5000,1337,1.0,915.7816679976941,404065318.5450924,404902144.045197,914.7816679976941,600.9999999999999,723241799.9999998,723601799.9999998,599.9999999999999,0.4413136539604147,0.4404351342890563,306.0271226204266,250961437.83367124,251054479.37920538,305.0271226204266,1.0,506521799.99999976,506521799.9999998,0.0,0.5045397101690957,0.5043560230197289,0.6210912600400886,0.6200374166237597,0.7003491778268346,0.7000007462668003
laplace,cubic,baseline,fixed,nan,3,1.0,0.5,5000,1337,1.0,26.33775424735311,32293.15705746359,32935.15884776285,25.33775424735311,25.0,51336.0,51912.0,24.0,0.37094520302587675,0.3655578893557781,2.2597178843349663,21135.61127593235,21137.198165080463,1.2597178843349663,1.0,36360.0,36360.0,0.0,0.4187125611679771,0.4186689173520225,0.6544919481958018,0.6417821836774359,0.7082748948106592,0.7004160887656034
laplace,cubic,baseline,fixed,nan,3,1.0,1.0,5000,1337,1.0,6.984961069780829,758.030820889041,793.8505798958331,5.984961069780829,7.0,1062.0,1098.0,6.0,0.2862233324961949,0.277003114848968,0.9752065244035615,526.7611403034516,526.7617550198838,-0.02479347559643852,1.0,774.0,774.0,0.0,0.3194300512875302,0.31942925708025344,0.6949072858088415,0.6635527747413172,0.7288135593220338,0.7049180327868853
