noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,1.0,2.0,20000,1337,2.5,2.739840097658604,2.2986963860907585,2.3562196585356467,0.23984009765860392,2.75,2.3125,2.375,0.25,0.005969130339131439,0.00790751219551716,2.489840097658604,2.2986963860907585,2.298799609706345,-0.010159902341396077,2.5,2.3125,2.3125,0.0,0.005969130339131439,0.005924493099959014,1.0,0.9756304347002234,1.0,0.9736842105263158
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,3.0,0.2,20000,1337,8.5,33.0236517733093,3764.179271078796,4365.588767377332,24.523651773309297,33.5,3924.9999999999995,4549.999999999999,24.999999999999996,0.040973434120051895,0.04052994123575096,8.023651773309306,3764.179271078796,3764.406178711867,-0.47634822669069443,8.5,3924.9999999999995,3924.9999999999995,0.0,0.040973434120051895,0.04091562325812291,1.0,0.8622906048416853,1.0,0.8626373626373627
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,3.0,0.5,20000,1337,8.5,12.39140576328255,205.15236537362375,220.29540418813244,3.8914057632825507,12.5,208.0,224.0,4.0,0.013690551088347346,0.01653837416012305,8.39140576328255,205.15236537362375,205.16415808187205,-0.10859423671744928,8.5,208.0,208.0,0.0,0.013690551088347346,0.013633855375615166,1.0,0.9313138367002051,1.0,0.9285714285714286
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,3.0,1.0,20000,1337,8.5,9.459360390634416,36.77914217745212,37.69951453657035,0.9593603906344157,9.5,37.0,38.0,1.0,0.005969130339131823,0.00790751219551716,8.459360390634416,36.77914217745212,36.78079375530152,-0.040639609365584306,8.5,37.0,37.0,0.0,0.005969130339131823,0.005924493099959014,1.0,0.9756304347002234,1.0,0.9736842105263158
laplace,quadratic_leading_a_1_2,quadratic_leading,a,0.5,2,3.0,2.0,20000,1337,8.5,8.733094572565491,8.25229552364825,8.30662860340774,0.23309457256549138,8.75,8.3125,8.375,0.25,0.007242643771639068,0.008163748846837054,8.483094572565491,8.25229552364825,8.252581317124992,-0.016905427434508624,8.5,8.3125,8.3125,0.0,0.007242643771639068,0.007208262601504697,1.0,0.9934934750470756,1.0,0.9925373134328358
laplace,quadratic_leading_a_1,quadratic_leading,a,1.0,2,0.0,0.2,20000,1337,1.0,50.283396924877515,11700.045018566221,14128.898231021247,49.283396924877515,50.99999999999999,12549.999999999996,15049.999999999996,49.99999999999999,0.06772549652858768,0.061202775347425235,0.28339692487752316,11700.045018566221,11700.558538533496,-0.7166030751224768,1.0,12549.999999999996,12549.999999999998,0.0,0.06772549652858768,0.06768457860290854,1.0,0.8281295786279983,1.0,0.8338870431893689
laplace,quadratic_leading_a_1,quadratic_leading,a,1.0,2,0.0,0.5,20000,1337,1.0,8.877248877868668,307.5193599249344,369.5704098088176,7.877248877868668,9.0,328.0,392.0,8.0,0.06244097583861462,0.05721834232444489,0.8772488778686686,307.5193599249344,307.5344277629189,-0.12275112213133144,1.0,328.0,328.0,0.0,0.06244097583861462,0.062395037308174146,1.0,0.8321402893754656,1.0,0.8367346938775511
laplace,quadratic_leading_a_1,quadratic_leading,a,1.0,2,0.0,1.0,20000,1337,1.0,2.965939456920611,20.84216239660778,24.707080344885085,1.9659394569206108,3.0,22.0,26.0,2.0,0.05262898197237365,0.049727679042881334,0.9659394569206111,20.84216239660778,20.843322517202644,-0.03406054307938888,1.0,22.0,22.0,0.0,0.05262898197237365,0.05257624921806164,1.0,0.8436173852293185,1.0,0.8461538461538461
laplace,quadratic_leading_a_1,quadratic_leading,a,1.0,2,0.0,2.0,20000,1337,1.0,1.489798482956875,1.6903454011914967,1.9302479550983531,0.4897984829568749,1.5,1.75,2.0,0.5,0.03408834217628761,0.03487602245082344,0.9897984829568748,1.6903454011914967,1.6904494721414782,-0.010201517043125219,1.0,1.75,1.75,0.0,0.03408834217628761,0.034028873062012445,1.0,0.8757680419639888,1.0,0.875
laplace,quadratic_leading_a_1,quadratic_leading,a,1.0,2,1.0,0.2,20000,1337,3.0,52.2159416739464,12165.934310232547,14588.143225085843,49.2159416739464,52.99999999999999,12949.999999999996,15449.999999999996,49.99999999999999,0.06054561310945553,0.055783610026806034,2.2159416739464057,12165.934310232547,12166.549057691202,-0.7840583260535943,3.0,12949.999999999996,12949.999999999998,0.0,0.06054561310945553,0.06049814226322754,1.0,0.8340025779819288,1.0,0.8381877022653722
