noise,poly_name,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
gaussian,monomial_deg_12,12,1.0,1.0,20000,1337,1.0,16864736532009.057,1.5882345623423707e+29,1.591078755725311e+29,16864736532008.057,20407988759019.387,1.1996389327707159e+30,1.2000554187759041e+30,20407988759018.387,0.86760728424559,0.8674162267149076,319720930576.9768,6.283375259087138e+26,6.284397473821621e+26,319720930575.9768,1.0,1.8307970145040777e+27,1.830797014504078e+27,0.0,0.6567956354905262,0.6567398010792626,0.0039562010600123505,0.003949771468701942,0.0015261233730349375,0.001525593723306171
gaussian,monomial_deg_12,12,1.0,2.0,20000,1337,1.0,9041534899.76976,4.470041828194792e+22,4.478216763527358e+22,9041534898.76976,10521585023.129221,2.84935071272156e+23,2.850457750235339e+23,10521585022.129221,0.8431206868204292,0.8428948205544311,115735036.6259334,9.580327744360676e+19,9.581667204207811e+19,115735035.6259334,1.0,4.587699339147822e+20,4.587699339147823e+20,0.0,0.7911735919001995,0.7911443951340623,0.0021432299993106893,0.0021396166622047606,0.0016100858762892955,0.0016094605642792124
gaussian,monomial_deg_12,12,3.0,0.2,20000,1337,531441.0,1.8693513937969273e+21,2.0070906476981567e+45,2.0105851223316472e+45,1.8693513937969267e+21,2.297574739440344e+21,1.539831695026705e+46,1.5403595799950372e+46,2.2975747394403434e+21,0.8696551932149087,0.8694730017300165,3.6416541681838436e+19,9.055922950273956e+42,9.05724911478202e+42,3.6416541681837904e+19,531441.0,2.3363400280200754e+43,2.336340028020076e+43,0.0,0.6123884861935799,0.6123317237149954,0.004511965097669999,0.004504782719310315,0.001517269735105405,0.001516749763082983
gaussian,monomial_deg_12,12,3.0,0.5,20000,1337,531441.0,6.311196390998316e+16,2.2041290394617475e+36,2.2081121594502552e+36,6.311196390945172e+16,7.461507193200477e+16,1.5260550210879227e+37,1.5266117619838565e+37,7.461507193147331e+16,0.8555668695424608,0.8553586305020486,1001920179362165.5,6.286888873074511e+33,6.28789271711926e+33,1001920178830724.5,531441.0,2.383664096750579e+34,2.3836640967505796e+34,0.0,0.7362510564452087,0.7362089429592474,0.0028523234168766187,0.002847632847909651,0.0015619778211215924,0.0015614081825578035
gaussian,monomial_deg_12,12,3.0,1.0,20000,1337,531441.0,45163455941428.164,1.0125742670054648e+30,1.0146140047100348e+30,45163455409987.164,50816208601158.5,5.197143515494771e+30,5.199725802497355e+30,50816208069717.5,0.8051671530742658,0.8048716329959688,237567362636.3667,1.0433886417821119e+27,1.0434450797813962e+27,237566831195.3667,531441.0,9.506116935646486e+27,9.506116935646487e+27,0.0,0.8902402896108331,0.8902343525915786,0.0010304317182262353,0.0010284158063436164,0.0018291041814229173,0.0018281958119947081
gaussian,monomial_deg_12,12,3.0,2.0,20000,1337,531441.0,75309737136.68219,1.7943700163276345e+24,1.8000414927901491e+24,75309205695.68219,80488624278.32373,5.845085573326161e+24,5.851563906414751e+24,80488092837.32373,0.6930121905287104,0.6923828361821595,-177895003.83627784,1.0685381706332179e+21,1.068570006629435e+21,-178426444.83627784,531441.0,1.7667002347982237e+22,1.7667002347982237e+22,0.0,0.9395178565335247,0.9395160545302426,0.0005954948872920273,0.0005936363194456708,0.003022539555041755,0.003019193267053764
gaussian,chebyshev_T2,2,0.0,0.2,20000,1337,-1.0,1547.7398088885493,4723566.420928485,7122161.416564626,1548.7398088885493,1536.4837396654323,4727712.499471205,7091568.749206807,1537.4837396654323,0.0008769734926107002,0.004313949203586303,10.256069223117045,4723566.420928485,4723693.120022841,11.256069223117045,-1.0,4727712.499471205,4727712.499471205,0.0,0.0008769734926107002,0.000850174254211536,1.0,0.6632387057440934,1.0,0.6666666666666667
gaussian,chebyshev_T2,2,0.0,0.5,20000,1337,-1.0,262.399057887854,136628.5747227437,206007.6384189528,263.399057887854,260.48470273802593,136748.49953198756,205122.74929798133,261.48470273802593,0.0008769734926107758,0.004313949203586325,0.914355149828032,136628.57472274374,136632.2394783834,1.914355149828032,-1.0,136748.49953198756,136748.49953198756,0.0,0.000876973492610563,0.0008501742542116657,1.0000000000000002,0.6632387057440933,1.0,0.6666666666666667
gaussian,chebyshev_T2,2,0.0,1.0,20000,1337,-1.0,68.36461219278988,9475.214023063463,14286.663447719598,69.36461219278988,67.86047788178703,9483.530828216162,14225.296242324242,68.86047788178703,0.000876973492610396,0.004313949203586451,-0.4958656889971528,9475.214023063461,9475.46817446699,0.5041343110028472,-1.0,9483.530828216162,9483.530828216162,0.0,0.0008769734926105878,0.0008501742542116281,0.9999999999999998,0.6632387057440932,1.0,0.6666666666666667
gaussian,chebyshev_T2,2,0.0,2.0,20000,1337,-1.0,17.448556659176806,670.2516505019769,1010.6008933088337,18.448556659176806,17.314474594758693,670.8399593641232,1006.2599390461847,18.314474594758693,0.0008769734926105545,0.00431394920358622,-0.8659179355818868,670.2516505019769,670.2696285019755,0.1340820644181132,-1.0,670.8399593641232,670.8399593641232,0.0,0.0008769734926105545,0.0008501742542115066,1.0,0.6632387057440934,1.0,0.6666666666666666
gaussian,chebyshev_T2,2,1.0,0.2,20000,1337,1.0,1550.605671522154,4736113.443203774,7137391.180417398,1549.605671522154,1538.4837396654323,4740012.369388529,7103868.619124131,1537.4837396654323,0.0008225561203034979,0.004718916282182013,13.121931856721588,4736113.443203774,4736260.384435713,12.121931856721588,1.0,4740012.369388529,4740012.369388529,0.0,0.0008225561203034979,0.000791555941298065,1.0,0.6635842515442364,1.0,0.6672438108762415
gaussian,chebyshev_T2,2,1.0,0.5,20000,1337,1.0,264.7561389976236,138746.71121579298,208314.01207472672,263.7561389976236,262.48470273802593,138840.37715389178,207214.62691988554,261.48470273802593,0.0006746303922451784,0.005305538374307075,3.271436259597662,138746.71121579298,138751.8706384744,2.271436259597662,1.0,138840.37715389178,138840.37715389178,0.0,0.0006746303922451784,0.0006374695692398776,1.0,0.6660707518258594,1.0,0.6700317406047355
gaussian,chebyshev_T2,2,1.0,1.0,20000,1337,1.0,70.54785576458545,10031.593555759378,14868.497797210961,69.54785576458545,69.86047788178703,10034.41465127046,14776.18006537854,68.86047788178703,0.0002811420106825668,0.006247740039980115,1.6873778827984294,10031.593555759378,10032.066044113139,0.6873778827984294,1.0,10034.41465127046,10034.41465127046,0.0,0.0002811420106825668,0.00023405522284484224,1.0,0.6747195433552782,1.0,0.6790939611504657
gaussian,chebyshev_T2,2,1.0,2.0,20000,1337,1.0,19.54305865146672,818.036398107163,1161.8814222588976,18.54305865146672,19.314474594758693,817.3557561221927,1152.7757358042543,18.314474594758693,0.0008327365163481384,0.007898922723499707,1.2285840567080288,818.036398107163,818.088648778144,0.22858405670802884,1.0,817.3557561221927,817.3557561221927,0.0,0.0008327365163481384,0.0008966629897223925,1.0,0.7041068331978653,1.0,0.7090327552322656
gaussian,chebyshev_T2,2,3.0,0.2,20000,1337,17.0,1568.3373967893629,4835542.500272399,7242190.2189495955,1551.3373967893629,1554.4837396654323,4838411.328727117,7202267.578462719,1537.4837396654323,0.0005929277731483656,0.005543065437648976,30.853657123930635,4835542.500272399,4835734.424088105,13.853657123930635,17.0,4838411.328727117,4838411.328727117,0.0,0.0005929277731483656,0.0005532610721040985,1.0,0.6677171239489312,1.0,0.6717899989158479
gaussian,chebyshev_T2,2,3.0,0.5,20000,1337,17.0,281.4703012171629,155625.37393899474,225569.91416489158,264.4703012171629,278.48470273802593,155575.39812912545,223949.64789511918,261.48470273802593,0.000321232087272687,0.007234957880046362,19.985598479136925,155625.3739389947,155634.28773727335,2.985598479136925,17.0,155575.39812912545,155575.39812912542,0.0,0.0003212320872723128,0.00037852776760407126,0.9999999999999997,0.6899603092613881,1.0,0.6946891838918406
gaussian,chebyshev_T2,2,3.0,1.0,20000,1337,17.0,86.91434290817662,14473.652537165499,19361.667881447604,69.91434290817662,85.86047788178703,14441.48523570483,19183.250649812908,68.86047788178703,0.002227423352629943,0.009300677705341659,18.053865026389595,14473.652537165499,14474.763168659347,1.0538650263895946,17.0,14441.48523570483,14441.48523570483,0.0,0.002227423352629943,0.0023043289808060536,1.0,0.7475989804849973,1.0,0.7528174186602559
gaussian,chebyshev_T2,2,3.0,2.0,20000,1337,17.0,35.73206263604656,1999.083029198741,2349.9731997995127,18.732062636046557,35.31447459475869,1989.482130186749,2324.9021098688104,18.314474594758693,0.004825828222488709,0.010783718516267783,17.41758804128786,1999.083029198741,1999.2574089709676,0.41758804128786053,17.0,1989.482130186749,1989.482130186749,0.0,0.004825828222488709,0.004913479058643825,1.0,0.8507575359334029,1.0,0.855727267716666
gaussian,chebyshev_T4,4,0.0,0.2,20000,1337,1.0,14238128.873893699,1996095853691030.2,2198820139044378.5,14238127.873893699,14176988.563454954,2145023758513402.0,2346010734887758.5,14176987.563454954,0.06942948964145064,0.06274080235631237,-146530.97039835248,475389655718474.3,475411127336823.2,-146531.97039835248,1.0,536430447107150.5,536430447107150.5,0.0,0.11379069125896103,0.1137506644139811,0.2381597330806632,0.21621192151871046,0.25008135456687014,0.22865643329326676
gaussian,chebyshev_T4,4,0.0,0.5,20000,1337,1.0,410962.68060635414,1667262795170.449,1836152298097.248,410961.68060635414,409200.5597850105,1791784058391.9932,1959228338120.2397,409199.5597850105,0.06949568651330325,0.06281862998218761,-4243.774226110011,397812696533.3102,397830714641.5408,-4244.774226110011,1.0,448805838957.9925,448805838957.9925,0.0,0.11361960562517368,0.11357945884751047,0.2386022753495442,0.21666542315351583,0.2504798705267898,0.22907275799644383
gaussian,chebyshev_T4,4,0.0,1.0,20000,1337,1.0,28296.868446668035,7973849126.1825,8774505297.333643,28295.868446668035,28176.150573121336,8571446120.962566,9365285230.780626,28175.150573121336,0.06971950664410836,0.06308189434586393,-294.86128132044774,1914640276.3086765,1914727810.206461,-295.86128132044774,1.0,2158648303.766683,2158648303.766683,0.0,0.11303741653155379,0.1129968662030766,0.2401149364642312,0.21821490161824847,0.25184178647374716,0.2304946673350549
gaussian,chebyshev_T4,4,0.0,2.0,20000,1337,1.0,1948.4075599809603,39067560.97706195,42859957.181732945,1947.4075599809603,1940.2619797133348,42033789.7292764,45794526.755238086,1939.2619797133348,0.07056772114336572,0.06408122938336681,-20.322130481154502,9613654.906704552,9614109.539952807,-21.322130481154502,1.0,10811363.465261625,10811363.465261627,0.0,0.11078237841188787,0.11074032698611593,0.24607768353773338,0.2243144924104211,0.25720648875329805,0.23608418366338937
gaussian,chebyshev_T4,4,1.0,0.2,20000,1337,1.0,14280981.783520887,2012866613656514.5,2216813025795807.2,14280980.783520887,14213888.173206924,2156192237353399.5,2358226825926056.0,14213887.173206924,0.06647163514177606,0.059966157019147946,-156552.66716254418,480922983257289.94,480947492307992.06,-156553.66716254418,1.0,539223474685548.25,539223474685548.25,0.0,0.1081193497042328,0.10807389721217203,0.2389244175418357,0.21695446874024846,0.250081354224433,0.22865632294459193
gaussian,chebyshev_T4,4,1.0,0.5,20000,1337,1.0,417684.048705444,1732945384895.3943,1907404514071.2683,417683.048705444,415476.19265072315,1846812850901.6648,2019432486609.8203,415475.19265072315,0.061656201899763306,0.055474977886793404,-4918.493966830574,416437312128.2142,416461513549.1038,-4919.493966830574,1.0,462589317899.8519,462589317899.852,0.0,0.09976885324798922,0.09971653595497547,0.24030607990184963,0.2183393771362036,0.2504798023654661,0.22906896911242472
gaussian,chebyshev_T4,4,1.0,1.0,20000,1337,1.0,30016.187017480264,9073703076.055063,9974614527.749378,30015.187017480264,29828.802042284224,9581808440.770397,10471506215.444092,29827.802042284224,0.05302812802574471,0.047451787495657864,-379.6130587424163,2203946916.0215144,2204091782.322,-380.6130587424163,1.0,2413066332.243535,2413066332.243535,0.0,0.0866612796456337,0.08660124553113387,0.24289387668388587,0.2209701213204998,0.25183829828782506,0.23044118798158952
gaussian,chebyshev_T4,4,1.0,2.0,20000,1337,1.0,2398.9350791236625,59145308.10223337,64895400.74592517,2397.9350791236625,2379.8093699875435,61422760.090346195,67081494.10908674,2378.8093699875435,0.03707830753230461,0.032588620635172164,-30.111053656033853,14746503.944056978,14747471.84171657,-31.111053656033853,1.0,15789165.517288081,15789165.517288083,0.0,0.06603652182184411,0.06597522044030303,0.24932669077600322,0.22724987706686708,0.25705724545858794,0.2353728957141596
gaussian,chebyshev_T4,4,3.0,0.2,20000,1337,577.0,14590448.380880868,2112424043546753.0,2325288390457399.5,14589871.380880868,14509661.051222686,2245998069456733.5,2456511589462178.5,14509084.051222686,0.05947201278863506,0.05341851411069818,-174232.9410971468,507475963334031.75,507506521849538.1,-174809.9410971468,577.0,561764273105713.2,561764273105713.25,0.0,0.09663895048282187,0.09658455308346897,0.2402339458710105,0.21825530283996655,0.25011787888205705,0.22868374629924065
gaussian,chebyshev_T4,4,3.0,0.5,20000,1337,577.0,469700.80881255015,2201204475100.237,2421281623095.0312,469123.80881255015,466257.2555764241,2300362824130.484,2517220924564.2075,465680.2555764241,0.04310552578492831,0.038113182888699255,-5347.706733620695,535407767221.1727,535442869371.0521,-5924.706733620695,577.0,578615137556.0541,578615137556.0541,0.0,0.07467376418352964,0.07461309838410438,0.24323399905717152,0.22114026896491953,0.2515321198406018,0.22986267590168968
gaussian,chebyshev_T4,4,3.0,1.0,20000,1337,577.0,44054.511080651224,18172757060.277794,20063051030.045944,43477.511080651224,43626.013795587336,18605255564.327568,20458473153.10024,43049.013795587336,0.023246039408295845,0.019328036852758634,134.6614929828082,4615913996.829193,4616109660.183983,-442.3385070171918,577.0,4864557804.475838,4864557804.475837,0.0,0.05111334218659496,0.05107311995825375,0.2540018546177953,0.23008014350713696,0.26146148800034785,0.23777716783027236
gaussian,chebyshev_T4,4,3.0,2.0,20000,1337,577.0,6550.726658850191,285394533.89062977,321079944.0852873,5973.726658850191,6472.1884921812125,287526667.2898027,322279914.6481484,5895.1884921812125,0.007415428347117074,0.0037233799201269544,563.7632997900795,87209984.87887286,87210160.0891053,-13.236700209920514,577.0,89508959.85139932,89508959.8513993,0.0,0.0256842999443091,0.02568234248404208,0.3055769278058208,0.2716150967870481,0.31130663703336364,0.2777366996299518
gaussian,chebyshev_T6,6,0.0,0.2,20000,1337,-1.0,213646686824.37897,1.7031635135428932e+24,1.7488084203343548e+24,213646686825.37897,217978347823.86307,2.148592900764093e+24,2.1961074608845499e+24,217978347824.86307,0.2073121376612545,0.2036781207282232,-2363167359.243359,9.598575038541593e+22,9.599133494537898e+22,-2363167358.243359,-1.0,1.5216533364740306e+23,1.5216533364740306e+23,0.0,0.3692009337170466,0.3691642331110071,0.05635733129683357,0.0548895658490862,0.07082092358831181,0.06928865565900577
gaussian,chebyshev_T6,6,0.0,0.5,20000,1337,-1.0,1048952371.7059617,4.114017669588178e+19,4.2240477776087245e+19,1048952372.7059617,1070270101.8705341,5.190828402848879e+19,5.305376212158728e+19,1070270102.8705341,0.20744487193406655,0.20381748462471747,-11604120.431558937,2.324992071492286e+18,2.3251267270800676e+18,-11604119.431558937,-1.0,3.682409708318492e+18,3.6824097083184916e+18,0.0,0.368622110070975,0.3685855428233171,0.056513905826880484,0.05504499119080383,0.0709406942887474,0.06940902135986582
gaussian,chebyshev_T6,6,0.0,1.0,20000,1337,-1.0,19031265.964804243,1.3636242285858368e+16,1.399843140814402e+16,19031266.964804243,19421129.13452178,1.721515208757598e+16,1.7592332383278008e+16,19421130.13452178,0.20789301096564108,0.2042879191249302,-210623.60497982544,777922228761083.1,777966590642811.8,-210622.60497982544,-1.0,1228287830944769.0,1228287830944768.8,0.0,0.36666129130114045,0.3666251744557145,0.05704813778263803,0.05557526896836496,0.07134922913816215,0.06981949886942165
gaussian,chebyshev_T6,6,0.0,2.0,20000,1337,-1.0,349299.2840234441,4714681639683.188,4836692328102.047,349300.2840234441,356671.1527904942,5964797728048.714,6092012752624.919,356672.1527904942,0.20958231030819555,0.20606004542291562,-3870.9156980617204,278830380154.10406,278845356401.6141,-3869.9156980617204,-1.0,435118529480.3455,435118529480.3456,0.0,0.3591852305460162,0.35915081176930297,0.059140871317207445,0.057652076560973854,0.07294774262574825,0.0714244285343727
gaussian,chebyshev_T6,6,1.0,0.2,20000,1337,1.0,214701763276.52353,1.7268965971614777e+24,1.7729934443150965e+24,214701763275.52353,218829483674.20688,2.1653812530363546e+24,2.2132675959610366e+24,218829483673.20688,0.20249766883315454,0.19892495261277518,-2065464244.4796762,9.519761533630706e+22,9.52018814788564e+22,-2065464245.4796762,1.0,1.5335452339596912e+23,1.5335452339596915e+23,0.0,0.37923177466045777,0.3792039558361097,0.05512641318118561,0.05369556316415636,0.07082102663488536,0.06928874017575816
gaussian,chebyshev_T6,6,1.0,0.5,20000,1337,1.0,1076092129.4830241,4.377451960907726e+19,4.4932493878060384e+19,1076092128.4830241,1094909936.3177545,5.4306074006726975e+19,5.550490177318449e+19,1094909935.3177545,0.19392958504687993,0.1904770129731469,-8210537.734098776,2.342765440965986e+18,2.34283285391229e+18,-8210538.734098776,1.0,3.8526965721344056e+18,3.852696572134405e+18,0.0,0.3919154033799016,0.39189790577918426,0.053518929776677215,0.052141171159347716,0.07094411891489645,0.06941182578573121
gaussian,chebyshev_T6,6,1.0,1.0,20000,1337,1.0,20838066.218269844,1.6690286531817456e+16,1.7124511493858322e+16,20838065.218269844,21134777.28947734,2.0290415313637544e+16,2.07370940824438e+16,21134776.28947734,0.17743001935501923,0.17420871864799617,-99395.39074547161,860057063564831.1,860066943207324.4,-99396.39074547161,1.0,1448588106713694.5,1448588106713694.2,0.0,0.4062790798994067,0.40627225971190994,0.051530395354523424,0.050224319888820534,0.07139272825727096,0.06985492282354457
gaussian,chebyshev_T6,6,1.0,2.0,20000,1337,1.0,475548.9531442047,8760986954228.935,8987132809968.578,475547.9531442047,479182.5350371332,10251599064270.975,10481214007791.518,479181.5350371332,0.14540288794917308,0.14254848691308758,-540.9496283060485,445496200797.0081,445496494506.4077,-541.9496283060485,1.0,751999721597.6309,751999721597.6309,0.0,0.4075846200440779,0.4075842294729232,0.050850001617907536,0.04957048081143972,0.07335438275366342,0.0717473873769403
gaussian,chebyshev_T6,6,3.0,0.2,20000,1337,19601.0,221970281523.59683,1.864208769247428e+24,1.9134795664254144e+24,221970261922.59683,225665157779.97888,2.30096653055322e+24,2.3518912851425573e+24,225665138178.97888,0.1898149127796233,0.18640815648524717,-1527505500.7407186,9.826255855494962e+22,9.826489188788609e+22,-1527525101.7407186,19601.0,1.6300784133247064e+23,1.6300784133247064e+23,0.0,0.3971912163750859,0.3971769021377008,0.05271006132785103,0.051354032523825414,0.07084320400491821,0.06930925862187125
gaussian,chebyshev_T6,6,3.0,0.5,20000,1337,19601.0,1283614910.4383514,6.284074762160889e+19,6.448836454002103e+19,1283595309.4383514,1296566651.5588326,7.457403728460908e+19,7.625507153892187e+19,1296547050.5588326,0.1573374607334255,0.1543072055593694,-3237857.8892635107,3.124116966567795e+18,3.1241275776062106e+18,-3257458.8892635107,19601.0,5.335083902945656e+18,5.335083902945654e+18,0.0,0.4144202746571841,0.4144182857403068,0.04971482811406771,0.04844482566568111,0.07154076803679682,0.06996366005928586
gaussian,chebyshev_T6,6,3.0,1.0,20000,1337,19601.0,36023975.546097055,4.4611826689019544e+16,4.5908141675475176e+16,36004374.546097055,36053455.58691911,5.037932329728901e+16,5.167776197368024e+16,36033854.58691911,0.1144814227502699,0.111646094525989,934.3133822203636,2385313649944179.5,2385313998389369.0,-18666.686617779636,19601.0,3841544123457114.5,3841544123457114.0,0.0,0.37907425418360985,0.3790741634791487,0.05346819054444333,0.05195840892997069,0.07625239626161938,0.07433650329930373
gaussian,chebyshev_T6,6,3.0,2.0,20000,1337,19601.0,1809218.5515799928,72073469784228.84,75276200765152.02,1789617.5515799928,1795331.7140076752,77381015632543.78,80534235201213.98,1775730.7140076752,0.06858976720490041,0.06528943154330356,15181.307377827949,5741688888587.281,5741708422270.157,-4419.692622172051,19601.0,7600618851273.5,7600618851273.501,0.0,0.24457613242568413,0.24457356241352363,0.07966438837725669,0.07627521532580049,0.0982233017897602,0.09437748843437117
gaussian,chebyshev_T10,10,0.0,0.2,20000,1337,-1.0,1.138526738210634e+20,4.061110301126351e+42,4.074072732462556e+42,1.138526738210634e+20,1.298516633141501e+20,1.2349964150539196e+43,1.2366825605004648e+43,1.298516633141501e+20,0.6711642032621573,0.6705643903627261,-1.9131172615849004e+18,3.0817030628781054e+40,3.0820690646437624e+40,-1.9131172615849004e+18,-1.0,6.856592877542395e+40,6.856592877542396e+40,0.0,0.5505489216121172,0.5504955420733006,0.0075883264289162335,0.007565081104432858,0.00555191318287595,0.005544343469004404
gaussian,chebyshev_T10,10,0.0,0.5,20000,1337,-1.0,1.6169749564516204e+16,8.2037933008245255e+34,8.229939380922442e+34,1.6169749564516204e+16,1.844422526475724e+16,2.4963118158939522e+35,2.4997137103501234e+35,1.844422526475724e+16,0.671363439110804,0.6707647221021277,-272654876024953.8,6.25237577679264e+32,6.253119183606841e+32,-272654876024952.8,-1.0,1.3882498428730854e+33,1.3882498428730854e+33,0.0,0.5496217191098047,0.5495681691801563,0.007621322902131435,0.007598013659859994,0.005561203668684877,0.005553635350820393
gaussian,chebyshev_T10,10,0.0,1.0,20000,1337,-1.0,20349845941430.38,1.3059347443800536e+29,1.3100759066784532e+29,20349845941431.38,23221844879804.19,3.981934640647141e+29,3.987327181443358e+29,23221844879805.19,0.672035113020385,0.6714400782620944,-347188929588.129,1.0099729723073934e+27,1.0100935124602213e+27,-347188929587.129,-1.0,2.2270438197542585e+27,2.2270438197542582e+27,0.0,0.5464961383567037,0.5464420127253359,0.007733716992014347,0.0077101907401777746,0.005592868845763679,0.005585304938402619
gaussian,chebyshev_T10,10,0.0,2.0,20000,1337,-1.0,26443619014.57492,2.247306310177928e+23,2.2542989600443368e+23,26443619015.57492,30222483703.23281,6.905300183162096e+23,6.914434168374621e+23,30222483704.23281,0.674553422650942,0.673972026466736,-471421254.7595134,1.8363757977678735e+21,1.8365980357663696e+21,-471421253.7595134,-1.0,3.947364309145586e+21,3.9473643091455855e+21,0.0,0.5347843132914782,0.5347280129398787,0.00817145303891609,0.008147091704865304,0.005716426809034096,0.005708875394605852
gaussian,chebyshev_T10,10,1.0,0.2,20000,1337,1.0,1.1518836365249837e+20,4.017104421132727e+42,4.0303727802536687e+42,1.1518836365249837e+20,1.3069702967285103e+20,1.2510934513289953e+43,1.2528016226855262e+43,1.3069702967285103e+20,0.6789125211337739,0.6782912228662272,-1.9862834276025656e+18,3.02933445746916e+40,3.029728989654637e+40,-1.9862834276025656e+18,1.0,6.9460175197928175e+40,6.946017519792818e+40,0.0,0.5638746304861728,0.5638178307179096,0.007541089650377971,0.007517242584850795,0.005551957379693973,0.005544387390641481
gaussian,chebyshev_T10,10,1.0,0.5,20000,1337,1.0,1.7023114195069642e+16,8.49447861051032e+34,8.52345725220016e+34,1.702311419506964e+16,1.915349570918694e+16,2.689480922140843e+35,2.693149486119661e+35,1.915349570918694e+16,0.6841591795435134,0.6835133996040854,-292767001594428.75,6.16150800332795e+32,6.162365128500177e+32,-292767001594429.75,1.0,1.4960644546404242e+33,1.4960644546404245e+33,0.0,0.588152236074023,0.5880949440790446,0.0072535446680673755,0.007229889170746395,0.005562651299454276,0.005555073947254155
gaussian,chebyshev_T10,10,1.0,1.0,20000,1337,1.0,24053007512915.547,1.664746882352813e+29,1.6705323540569767e+29,24053007512914.547,26665484823158.7,5.190510865542898e+29,5.1976213463514366e+29,26665484823157.7,0.6792710919065401,0.6785967574899167,-378297257427.7026,1.0729731684207337e+27,1.0731162772357119e+27,-378297257428.7026,1.0,2.912169016636306e+27,2.912169016636307e+27,0.0,0.6315553244708068,0.6315061828124207,0.00644526311954574,0.006423798225934337,0.005610563376273194,0.005602887980057562
gaussian,chebyshev_T10,10,1.0,2.0,20000,1337,1.0,44510275199.71019,5.619283684821542e+23,5.6390953308041915e+23,44510275198.71019,48067849653.49893,1.578251019616462e+24,1.5805615377866768e+24,48067849652.49893,0.6439550100093007,0.6432220324239422,-478730678.16586035,2.7824222877580253e+21,2.7826514708212e+21,-478730679.16586035,1.0,9.268760829678485e+21,9.268760829678485e+21,0.0,0.6998064424266148,0.6997817160292694,0.004951560454713704,0.0049345707202725474,0.005872805222030478,0.005864220157259995
gaussian,chebyshev_T10,10,3.0,0.2,20000,1337,22619537.0,1.2268310439922585e+20,4.367397742053017e+42,4.3824488861580424e+42,1.2268310439920322e+20,1.375128403553906e+20,1.3821390895723526e+43,1.3840300676986128e+43,1.3751284035536798e+20,0.684011705116861,0.6833559480795639,-2.0721066896357056e+18,3.069538679353167e+40,3.0699680419665e+40,-2.0721066896583252e+18,22619537.0,7.680421657919454e+40,7.680421657919457e+40,0.0,0.6003424270087963,0.6002865234878105,0.007028301200499877,0.007005142836150329,0.005556909370312254,0.005549317053993331
gaussian,chebyshev_T10,10,3.0,0.5,20000,1337,22619537.0,2.301270037679309e+16,1.4992612067201094e+35,1.5045570504960192e+35,2.301270035417355e+16,2.5090829503402036e+16,4.398899664496703e+35,4.405195161737041e+35,2.50908294807825e+16,0.6591735840622666,0.6584584802134515,-292075100420893.0,7.964497283255225e+32,7.965350362030215e+32,-292075123040430.0,22619537.0,2.4990524003236625e+33,2.499052400323662e+33,0.0,0.6812993084009079,0.6812651723109692,0.005312281307323976,0.00529414976946485,0.005681085250689822,0.005672966369413346
gaussian,chebyshev_T10,10,3.0,1.0,20000,1337,22619537.0,56082318753204.73,7.856058605745723e+29,7.887510845141967e+29,56082296133667.73,59210852306847.79,1.9085764659160813e+30,1.9120823882683408e+30,59210829687310.79,0.5883812492692054,0.5874910572088259,-329223075282.5225,2.7503656649213294e+27,2.750474067648886e+27,-329245694819.5225,22619537.0,1.2285447705403665e+28,1.2285447705403663e+28,0.0,0.7761281696139083,0.7761193459446244,0.0035009485073211923,0.0034871255604585864,0.006436969083922387,0.006425166499509397
gaussian,chebyshev_T10,10,3.0,2.0,20000,1337,22619537.0,291426732353.11975,1.3141157787106492e+25,1.3226074144072642e+25,291404112816.11975,299029852297.2781,2.428067760603901e+25,2.437008293128197e+25,299007232760.2781,0.4587812580717242,0.4572823497824308,-826649662.3607045,1.9135685075714787e+22,1.913640633388777e+22,-849269199.3607045,22619537.0,2.3700102133253362e+23,2.3700102133253362e+23,0.0,0.9192590607073136,0.9192560174369979,0.0014561643186789717,0.001446869730611928,0.009760889921522927,0.009725080624502674
gaussian,chebyshev_T12,12,0.0,0.2,20000,1337,1.0,3.4976168406678554e+24,8.21827629008925e+51,8.230509613653371e+51,3.4976168406678554e+24,4.392214921768228e+24,5.645980152810535e+52,5.647909308002436e+52,4.392214921768228e+24,0.8544402199855725,0.854273339658771,5.555235019278344e+22,3.4925430893013703e+49,3.492851695662565e+49,5.555235019278344e+22,1.0,8.557823942364553e+49,8.557823942364555e+49,0.0,0.5918888828722072,0.5918528215599772,0.004249727030366658,0.00424378545147237,0.0015157375177991938,0.0015152197876547176
