a,b,c,noise_scale,M,x_center,noise_threshold,mse_half_width,var_half_width,mse_band_lo,mse_band_hi,var_band_lo,var_band_hi,joint_band_lo,joint_band_hi,joint_half_width,has_safe_zone
-1,0,2,10,5388,0,0.4714045208,,,,,,,,,,0
-1,0,2,2,204,0,0.4714045208,,,,,,,,,,0
-1,0,2,1,42,0,0.4714045208,,,,,,,,,,0
-1,0,2,0.5,1.5,0,0.4714045208,,,,,,,,,,0
-1,0,2,0.2,-9.84,0,0.4714045208,0.6036923425,0.7393691004,-0.6036923425,0.6036923425,-0.7393691004,0.7393691004,-0.6036923425,0.6036923425,0.6036923425,1
-1,0,2,0.1428571429,-10.89795918,0,0.4714045208,0.6353173364,0.7781016494,-0.6353173364,0.6353173364,-0.7781016494,0.7781016494,-0.6353173364,0.6353173364,0.6353173364,1
-1,0,2,0.1,-11.46,0,0.4714045208,0.6514940095,0.7979139469,-0.6514940095,0.6514940095,-0.7979139469,0.7979139469,-0.6514940095,0.6514940095,0.6514940095,1
-1,0,3,10,5382,0,0.5773502692,,,,,,,,,,0
-1,0,3,2,198,0,0.5773502692,,,,,,,,,,0
-1,0,3,1,36,0,0.5773502692,,,,,,,,,,0
-1,0,3,0.5,-4.5,0,0.5773502692,0.4082482905,0.5,-0.4082482905,0.4082482905,-0.5,0.5,-0.4082482905,0.4082482905,0.4082482905,1
-1,0,3,0.2,-15.84,0,0.5773502692,0.7659416862,0.938083152,-0.7659416862,0.7659416862,-0.938083152,0.938083152,-0.7659416862,0.7659416862,0.7659416862,1
-1,0,3,0.1428571429,-16.89795918,0,0.5773502692,0.7911070346,0.9689042833,-0.7911070346,0.7911070346,-0.9689042833,0.9689042833,-0.7911070346,0.7911070346,0.7911070346,1
-1,0,3,0.1,-17.46,0,0.5773502692,0.8041558721,0.9848857802,-0.8041558721,0.8041558721,-0.9848857802,0.9848857802,-0.8041558721,0.8041558721,0.8041558721,1
-1,0,4,10,5376,0,0.6666666667,,,,,,,,,,0
-1,0,4,2,192,0,0.6666666667,,,,,,,,,,0
-1,0,4,1,30,0,0.6666666667,,,,,,,,,,0
-1,0,4,0.5,-10.5,0,0.6666666667,0.6236095645,0.7637626158,-0.6236095645,0.6236095645,-0.7637626158,0.7637626158,-0.6236095645,0.6236095645,0.6236095645,1
-1,0,4,0.2,-21.84,0,0.6666666667,0.8993825042,1.101514109,-0.8993825042,0.8993825042,-1.101514109,1.101514109,-0.8993825042,0.8993825042,0.8993825042,1
-1,0,4,0.1428571429,-22.89795918,0,0.6666666667,0.9209085527,1.127878027,-0.9209085527,0.9209085527,-1.127878027,1.127878027,-0.9209085527,0.9209085527,0.9209085527,1
-1,0,4,0.1,-23.46,0,0.6666666667,0.9321420969,1.141636253,-0.9321420969,0.9321420969,-1.141636253,1.141636253,-0.9321420969,0.9321420969,0.9321420969,1
-1,0,5,10,5370,0,0.7453559925,,,,,,,,,,0
-1,0,5,2,186,0,0.7453559925,,,,,,,,,,0
-1,0,5,1,24,0,0.7453559925,,,,,,,,,,0
-1,0,5,0.5,-16.5,0,0.7453559925,0.78173596,0.9574271078,-0.78173596,0.78173596,-0.9574271078,0.9574271078,-0.78173596,0.78173596,0.78173596,1
-1,0,5,0.2,-27.84,0,0.7453559925,1.015436414,1.24365054,-1.015436414,1.015436414,-1.24365054,1.24365054,-1.015436414,1.015436414,1.015436414,1
-1,0,5,0.1428571429,-28.89795918,0,0.7453559925,1.034550523,1.267060447,-1.034550523,1.034550523,-1.267060447,1.267060447,-1.034550523,1.034550523,1.034550523,1
-1,0,5,0.1,-29.46,0,0.7453559925,1.044562641,1.279322737,-1.044562641,1.044562641,-1.279322737,1.279322737,-1.044562641,1.044562641,1.044562641,1
-1,1,-5,10,5428,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,2,244,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,1,82,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,0.5,41.5,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,0.2,30.16,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,0.1428571429,29.10204082,0.3333333333,nan,,,,,,,,,,0
-1,1,-5,0.1,28.54,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,10,5422,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,2,238,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,1,76,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,0.5,35.5,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,0.2,24.16,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,0.1428571429,23.10204082,0.3333333333,nan,,,,,,,,,,0
-1,1,-4,0.1,22.54,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,10,5416,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,2,232,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,1,70,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,0.5,29.5,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,0.2,18.16,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,0.1428571429,17.10204082,0.3333333333,nan,,,,,,,,,,0
-1,1,-3,0.1,16.54,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,10,5410,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,2,226,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,1,64,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,0.5,23.5,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,0.2,12.16,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,0.1428571429,11.10204082,0.3333333333,nan,,,,,,,,,,0
-1,1,-2,0.1,10.54,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,10,5404,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,2,220,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,1,58,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,0.5,17.5,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,0.2,6.16,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,0.1428571429,5.102040816,0.3333333333,nan,,,,,,,,,,0
-1,1,-1,0.1,4.54,0.3333333333,nan,,,,,,,,,,0
-1,1,0,10,5398,0.3333333333,0.1924500897,,,,,,,,,,0
-1,1,0,2,214,0.3333333333,0.1924500897,,,,,,,,,,0
-1,1,0,1,52,0.3333333333,0.1924500897,,,,,,,,,,0
-1,1,0,0.5,11.5,0.3333333333,0.1924500897,,,,,,,,,,0
-1,1,0,0.2,0.16,0.3333333333,0.1924500897,,,,,,,,,,0
-1,1,0,0.1428571429,-0.8979591837,0.3333333333,0.1924500897,0.1823670681,0.2233531314,0.1509662652,0.5157004015,0.1099802019,0.5566864648,0.1509662652,0.5157004015,0.1823670681,1
-1,1,0,0.1,-1.46,0.3333333333,0.1924500897,0.2325383282,0.2848001248,0.1007950052,0.5658716615,0.04853320849,0.6181334582,0.1007950052,0.5658716615,0.2325383282,1
-1,1,1,10,5392,0.3333333333,0.3849001795,,,,,,,,,,0
-1,1,1,2,208,0.3333333333,0.3849001795,,,,,,,,,,0
-1,1,1,1,46,0.3333333333,0.3849001795,,,,,,,,,,0
-1,1,1,0.5,5.5,0.3333333333,0.3849001795,,,,,,,,,,0
-1,1,1,0.2,-5.84,0.3333333333,0.3849001795,0.4650766564,0.5696002497,-0.131743323,0.7984099897,-0.2362669164,0.902933583,-0.131743323,0.7984099897,0.4650766564,1
-1,1,1,0.1428571429,-6.897959184,0.3333333333,0.3849001795,0.5054502644,0.619047619,-0.1721169311,0.8387835977,-0.2857142857,0.9523809524,-0.1721169311,0.8387835977,0.5054502644,1
-1,1,1,0.1,-7.46,0.3333333333,0.3849001795,0.525638941,0.6437735972,-0.1923056077,0.8589722743,-0.3104402639,0.9771069305,-0.1923056077,0.8589722743,0.525638941,1
-1,1,2,10,5386,0.3333333333,0.5091750772,,,,,,,,,,0
-1,1,2,2,202,0.3333333333,0.5091750772,,,,,,,,,,0
-1,1,2,1,40,0.3333333333,0.5091750772,,,,,,,,,,0
-1,1,2,0.5,-0.5,0.3333333333,0.5091750772,0.1360827635,0.1666666667,0.1972505698,0.4694160968,0.1666666667,0.5,0.1972505698,0.4694160968,0.1360827635,1
-1,1,2,0.2,-11.84,0.3333333333,0.5091750772,0.6622073078,0.811035004,-0.3288739745,0.9955406411,-0.4777016707,1.144368337,-0.3288739745,0.9955406411,0.6622073078,1
-1,1,2,0.1428571429,-12.89795918,0.3333333333,0.5091750772,0.6911600336,0.8464947064,-0.3578267002,1.024493367,-0.5131613731,1.17982804,-0.3578267002,1.024493367,0.6911600336,1
-1,1,2,0.1,-13.46,0.3333333333,0.5091750772,0.7060584385,0.8647414514,-0.3727251051,1.039391772,-0.5314081181,1.198074785,-0.3727251051,1.039391772,0.7060584385,1
-1,1,3,10,5380,0.3333333333,0.6085806195,,,,,,,,,,0
-1,1,3,2,196,0.3333333333,0.6085806195,,,,,,,,,,0
-1,1,3,1,34,0.3333333333,0.6085806195,,,,,,,,,,0
-1,1,3,0.5,-6.5,0.3333333333,0.6085806195,0.4906533815,0.6009252126,-0.1573200481,0.8239867148,-0.2675918792,0.9342585459,-0.1573200481,0.8239867148,0.4906533815,1
-1,1,3,0.2,-17.84,0.3333333333,0.6085806195,0.812859607,0.9955456349,-0.4795262737,1.14619294,-0.6622123015,1.328878968,-0.4795262737,1.14619294,0.812859607,1
